Device Time, Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),GPS Altitude(m),Acceleration Sensor(Z axis)(g),GPS Bearing(°),Trip Distance(km),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS Accuracy(m),Engine RPM(rpm),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Speed (OBD)(km/h)
19-sept.-2016 08:04:17.752,-0.14930238,-0.25973228,0.80303222,121.90000153,0.00426217,143.22000122,0.08785015,48.87718964,2.09435177,3,0,1422,42,21.33504105,24
19-sept.-2016 08:04:17.851,0.01220293,-0.25424471,0.96548003,121.90000153,0.06450872,143.22000122,0.08785015,48.87718964,2.09435177,3,0,1408,42,21.33504105,24
19-sept.-2016 08:04:17.952,-0.07094146,-0.16411674,0.90072113,122.69999695,0.05597251,119.26000214,0.08869015,48.87717438,2.09442663,3,0,1427,42,23.39075851,24
19-sept.-2016 08:04:18.053,-0.00799971,-0.13313876,0.94816339,122.69999695,0.15817218,119.26000214,0.08963612,48.87717438,2.09442663,3,0,1427,42,23.39075851,25
19-sept.-2016 08:04:18.152,-0.00799971,-0.13313876,0.94816339,122.69999695,0.15817218,119.26000214,0.08963612,48.87717438,2.09442663,3,0,1474,43,23.39075851,25
19-sept.-2016 08:04:18.251,0.01670153,0.09748359,1.00462866,122.69999695,0.01913988,119.26000214,0.09119168,48.87717438,2.09442663,3,0,1474,43,23.39075851,25
19-sept.-2016 08:04:18.353,-0.11112671,-0.1078941,0.88035434,122.69999695,-0.04622871,119.26000214,0.09119168,48.87717438,2.09442663,3,0,1507,43,23.39075851,25
19-sept.-2016 08:04:18.452,-0.0077066,0.08614139,0.92547894,122.69999695,0.24647094,119.26000214,0.09226835,48.87717438,2.09442663,3,0,1542,43,23.39075851,26
19-sept.-2016 08:04:18.551,-0.05065676,-0.01910848,0.93718672,122.69999695,0.04816579,119.26000214,0.09337335,48.87717438,2.09442663,3,0,1542,43,23.39075851,26
19-sept.-2016 08:04:18.651,0.07433732,-0.04862281,0.88011014,122.69999695,0.51355886,119.26000214,0.09337335,48.87717438,2.09442663,3,0,1533,43,23.39075851,26
19-sept.-2016 08:04:18.750,-0.04352377,0.0650435,0.94157767,122.69999695,0.05304518,119.26000214,0.09444807,48.87717438,2.09442663,3,0,1570,43,23.39075851,27
19-sept.-2016 08:04:18.852,-0.01424333,-0.0352072,0.97462749,123.40000153,-0.24111812,98.69999695,0.09538557,48.87717056,2.09451509,3,0,1570,43,25.81687927,27
19-sept.-2016 08:04:18.952,0.04901133,0.08736084,0.87449968,123.40000153,0.47209415,98.69999695,0.09649558,48.87717056,2.09451509,3,0,1611,43,25.81687927,27
19-sept.-2016 08:04:19.051,-0.07117236,0.20797837,0.78290963,123.40000153,0.35379419,98.69999695,0.09649558,48.87717056,2.09451509,3,0,1641,43,25.81687927,27
19-sept.-2016 08:04:19.151,0.18887129,0.41884363,1.05158401,123.40000153,0.26220259,98.69999695,0.09764905,48.87717056,2.09451509,3,0,1641,43,25.81687927,28
19-sept.-2016 08:04:19.250,0.18887129,0.41884363,1.05158401,123.40000153,0.26220259,98.69999695,0.09880793,48.87717056,2.09451509,3,0,1649,43,25.81687927,28
19-sept.-2016 08:04:19.351,0.18910927,0.21224648,1.08207369,123.40000153,-0.54394054,98.69999695,0.09880793,48.87717056,2.09451509,3,0,1665,43,25.81687927,28
19-sept.-2016 08:04:19.451,0.0688418,0.01747839,0.98938388,123.40000153,0.30305913,98.69999695,0.09999543,48.87717056,2.09451509,3,0,1665,43,25.81687927,29
19-sept.-2016 08:04:19.552,-0.13486241,-0.15314007,0.83913225,123.40000153,0.04267823,98.69999695,0.10101043,48.87717056,2.09451509,3,0,1702,43,25.81687927,29
19-sept.-2016 08:04:19.651,-0.00014414,0.07955568,0.88071984,123.40000153,0.36586747,98.69999695,0.10101043,48.87717056,2.09451509,3,0,1695,43,25.81687927,29
19-sept.-2016 08:04:19.751,0.04354085,0.16321926,1.00926387,123.40000153,0.10731577,98.69999695,0.1020496,48.87717056,2.09451509,3,0,1686,43,25.81687927,29
